"STATION","NAME","DATE","ACMH","ACSH","AWND","DAPR","FMTM","FRGT","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT16","WT18"
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-04-26",,,"5.0",,,,,,"0.0",,"0.0",,"18.9","8.3",,,"  270","  270",,,"11.6","13.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-04-27",,,"6.8",,,,,,"0.8","0.0","0.0",,"18.3","12.2",,,"  280","  280",,,"13.4","15.2",,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-04-28",,,"3.9",,,,,,"0.0","0.0","0.0",,"20.0","8.9",,,"  260","  230",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-04-29",,,"5.3",,,,,,"0.0","0.0","0.0",,"18.9","11.1",,,"  260","  260",,,"11.2","13.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-04-30",,,"4.3",,,,,,"0.0","0.0","0.0",,"27.8","12.8",,,"  270","  350",,,"9.4","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-01",,,"3.8",,,,," 1836",,,,,"26.7","12.8",,,"  330","  330",,,"7.2","9.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-02",,,"4.3",,,,," 1407",,,,,"20.0","11.7",,,"  290","  280",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-03",,,"3.7",,,,,,"0.0","0.0","0.0",,"20.6","12.2",,,"  280","  280",,,"7.6","8.5",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-04",,,"4.0",,,,,,"0.0","0.0","0.0",,"20.6","13.3",,,"  270","  250",,,"7.6","9.8",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-05",,,"4.1",,,,,,"0.0","0.0","0.0",,"20.0","13.9",,,"  270","  240",,,"7.2","8.5",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-06",,,"3.1",,,,," 0900","0.0",,,,"15.6","13.3",,,"  250","  240",,,"7.2","8.9",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-07",,,"2.5",,,,,,"0.5","0.0","0.0",,"16.7","13.9",,,"  150","  160",,,"5.4","6.3",,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-08",,,"4.0",,,,," 1523",,,,,"19.4","13.3",,,"  280","  280",,,"7.6","8.9",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-09",,,"4.7",,,,,,"0.0","0.0","0.0",,"18.9","12.2",,,"  290","  300",,,"9.4","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-10",,,"3.5",,,,,,"0.0","0.0","0.0",,"20.0","12.2",,,"  290","  290",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-11",,,"4.3",,,,,,"0.0","0.0","0.0",,"19.4","11.7",,,"  290","  280",,,"8.1","9.8",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-12",,,"5.0",,,,,,"0.0","0.0","0.0",,"18.9","11.7",,,"  270","  270",,,"8.9","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-13",,,"5.4",,,,,,"0.0","0.0","0.0",,"19.4","13.9",,,"  260","  260",,,"9.8","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-14",,,"4.3",,,,,,"0.0","0.0","0.0",,"21.7","13.9",,,"  290","  290",,,"9.4","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-15",,,"5.2",,,,,,"0.0","0.0","0.0",,"20.6","13.9",,,"  280","  260",,,"9.8","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-16",,,"3.8",,,,,,"0.0","0.0","0.0",,"22.8","13.3",,,"  280","  280",,,"8.9","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-17",,,"3.0",,,,,,"0.0","0.0","0.0",,"31.1","11.1",,,"  280","  280",,,"8.9","9.8",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-18",,,"4.6",,,,,,"0.0","0.0","0.0",,"24.4","13.9",,,"  290","  290",,,"10.3","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-19",,,"8.2",,,,,,"0.0","0.0","0.0",,"19.4","12.8",,,"  270","  280",,,"14.3","16.1",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-20",,,"9.8",,,,,,"0.0","0.0","0.0",,"17.8","11.7",,,"  260","  260",,,"13.4","16.1",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-21",,,"5.1",,,,,,"0.0","0.0","0.0",,"20.0","12.8",,,"  270","  260",,,"8.9","10.7",,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-22",,,"5.2",,,,,,"0.0","0.0","0.0",,"20.0","13.3",,,"  270","  260",,,"9.8","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-23",,,"5.8",,,,,,"0.0","0.0","0.0",,"20.0","12.8",,,"  260","  250",,,"8.9","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-24",,,"6.0",,,,,,"0.0","0.0","0.0",,"18.3","13.9",,,"  270","  240",,,"8.9","13.9",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-25",,,"5.8",,,,,,"0.0","0.0","0.0",,"18.9","13.9",,,"  260","  250",,,"9.8","12.1",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-26",,,"4.6",,,,,,"0.0","0.0","0.0",,"21.1","12.8",,,"  270","  260",,,"8.9","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-27",,,"3.4",,,,,,"0.0","0.0","0.0",,"23.9","11.7",,,"  280","  290",,,"7.6","8.5",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-28",,,"3.2",,,,,,"0.0","0.0","0.0",,"27.8","13.3",,,"  300","  290",,,"7.6","8.9",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-29",,,"4.1",,,,,,"0.0","0.0","0.0",,"22.8","12.8",,,"  300","  300",,,"9.8","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-30",,,"3.5",,,,,,"0.0","0.0","0.0",,"22.8","12.2",,,"  290","  290",,,"8.1","9.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-05-31",,,"3.6",,,,,,"0.0","0.0","0.0",,"25.0","12.2",,,"  300","  290",,,"8.1","9.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-01",,,"4.7",,,,,,"0.0","0.0","0.0",,"21.7","12.2",,,"  300","  300",,,"9.4","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-02",,,"3.6",,,,,,"0.0","0.0","0.0",,"24.4","13.9",,,"  290","  300",,,"7.6","8.9",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-03",,,"3.1",,,,,,"0.0","0.0","0.0",,"31.7","12.2",,,"  300","  300",,,"7.6","9.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-04",,,"3.9",,,,,,"0.0","0.0","0.0",,"25.0","13.9",,,"  300","  300",,,"10.3","12.1",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-05",,,"4.4",,,,,,"0.0","0.0","0.0",,"23.9","12.8",,,"  290","  290",,,"9.8","10.7",,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-06",,,"5.0",,,,,,"0.0","0.0","0.0",,"20.0","12.8",,,"  290","  290",,,"9.8","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-07",,,"6.0",,,,,,"0.0","0.0","0.0",,"21.1","15.0",,,"  280","  280",,,"10.7","12.1",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-08",,,"6.3",,,,,,"0.0","0.0","0.0",,"21.1","15.0",,,"  270","  250",,,"9.8","12.1",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-09",,,"6.0",,,,,,"0.0","0.0","0.0",,"18.9","15.0",,,"  280","  260",,,"8.9","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-10",,,"5.2",,,,,,"0.0","0.0","0.0",,"21.1","12.8",,,"  270","  250",,,"10.7","13.9",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-11",,,"4.1",,,,,,"0.0","0.0","0.0",,"27.8","10.6",,,"  280","  280",,,"7.6","9.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-12",,,"3.5",,,,,,"0.0","0.0","0.0",,"24.4","12.8",,,"  300","  300",,,"8.1","9.8",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-13",,,"6.8",,,,,,"0.0","0.0","0.0",,"19.4","13.9",,,"  270","  270",,,"14.3","16.5",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-14",,,"9.1",,,,,,"0.0","0.0","0.0",,"20.0","13.3",,,"  260","  250",,,"13.9","16.1",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-15",,,"8.5",,,,,,"0.0","0.0","0.0",,"19.4","12.8",,,"  280","  270",,,"14.3","16.5",,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-16",,,"4.1",,,,,,"0.0","0.0","0.0",,"22.8","14.4",,,"  290","  250",,,"8.9","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-17",,,"4.0",,,,,,"0.0","0.0","0.0",,"22.2","15.0",,,"  280","  250",,,"8.1","9.8",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-18",,,"4.3",,,,,,"0.0","0.0","0.0",,"24.4","13.9",,,"  280","  280",,,"10.3","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-19",,,"3.8",,,,,,"0.0","0.0","0.0",,"30.6","13.3",,,"  270","  260",,,"8.9","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-20",,,"4.0",,,,,,"0.0","0.0","0.0",,"23.9","12.2",,,"  280","  270",,,"8.1","9.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-21",,,"4.3",,,,,,"0.0","0.0","0.0",,"26.7","12.2",,,"  280","  260",,,"9.4","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-22",,,"4.6",,,,,,"0.0","0.0","0.0",,"19.4","12.2",,,"  270","  270",,,"8.1","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-23",,,"4.2",,,,,,"0.0","0.0","0.0",,"22.8","12.8",,,"  270","  250",,,"8.1","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-24",,,"4.1",,,,,,"0.0","0.0","0.0",,"23.9","13.3",,,"  280","  280",,,"7.6","9.8",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-25",,,"4.0",,,,,,"0.0","0.0","0.0",,"26.1","12.8",,,"  290","  290",,,"9.4","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-26",,,"4.4",,,,,,"0.0","0.0","0.0",,"25.6","12.8",,,"  280","  270",,,"8.1","9.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-27",,,"4.1",,,,,,"0.0","0.0","0.0",,"23.9","12.2",,,"  290","  290",,,"8.9","9.8",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-28",,,"4.6",,,,,,"0.0","0.0","0.0",,"22.2","12.8",,,"  280","  280",,,"9.8","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-29",,,"4.1",,,,,,"0.0","0.0","0.0",,"17.8","12.2",,,"  280","  280",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-06-30",,,"4.1",,,,,,"0.0","0.0","0.0",,"23.3","13.3",,,"  290","  290",,,"8.1","9.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-01",,,"3.7",,,,,,"0.0","0.0","0.0",,"20.6","12.2",,,"  310","  310",,,"9.4","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-02",,,"4.1",,,,,,"0.0","0.0","0.0",,"22.2","12.8",,,"  310","  300",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-03",,,"4.7",,,,,,"0.0","0.0","0.0",,"21.1","13.3",,,"  310","  300",,,"9.4","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-04",,,"4.7",,,,,,"0.0","0.0","0.0",,"21.7","13.9",,,"  300","  300",,,"9.8","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-05",,,"5.0",,,,,,"0.0","0.0","0.0",,"20.0","13.9",,,"  260","  260",,,"9.4","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-06",,,"5.8",,,,,,"0.0","0.0","0.0",,"18.3","13.9",,,"  270","  250",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-07",,,"5.9",,,,,,"0.0","0.0","0.0",,"18.3","13.9",,,"  260","  270",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-08",,,"4.5",,,,,,"0.0","0.0","0.0",,"20.0","12.8",,,"  270","  270",,,"8.1","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-09",,,"5.6",,,,,,"0.0","0.0","0.0",,"23.3","15.0",,,"  280","  280",,,"12.5","14.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-10",,,"3.8",,,,,,"0.0","0.0","0.0",,"25.0","13.9",,,"  280","  230",,,"7.6","9.8",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-11",,,"4.4",,,,,,"0.0","0.0","0.0",,"22.8","11.7",,,"  280","  280",,,"9.8","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-12",,,"4.3",,,,,,"0.0","0.0","0.0",,"21.7","13.9",,,"  270","  260",,,"8.9","12.5",,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-13",,,"3.9",,,,,,"0.0","0.0","0.0",,"26.7","15.0",,,"  280","  290",,,"7.2","8.9",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-14",,,"5.7",,,,,,"0.0","0.0","0.0",,"22.2","13.3",,,"  290","  290",,,"11.2","13.0",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-15",,,"4.8",,,,,,"0.0","0.0","0.0",,"21.1","13.3",,,"  310","  300",,,"9.8","12.5",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-16",,,"4.0",,,,,,"0.0","0.0","0.0",,"22.8","13.9",,,"  310","  320",,,"9.4","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-17",,,"5.9",,,,,,"0.0","0.0","0.0",,"20.0","14.4",,,"  260","  290",,,"9.8","12.1",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-18",,,"6.1",,,,,,"0.0","0.0","0.0",,"21.1","14.4",,,"  260","  250",,,"9.8","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-19",,,"4.7",,,,,,"0.0","0.0","0.0",,"21.1","13.9",,,"  270","  270",,,"8.1","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-20",,,"4.7",,,,,,"0.0","0.0","0.0",,"21.1","13.3",,,"  270","  270",,,"9.8","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-21",,,"5.1",,,,,,"0.0","0.0","0.0",,"21.7","13.3",,,"  270","  250",,,"9.4","10.3",,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-22",,,"3.7",,,,,,"0.0","0.0","0.0",,"23.3","13.3",,,"  280","  290",,,"7.6","9.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-23",,,"3.7",,,,,,"0.0","0.0","0.0",,"25.0","12.2",,,"  280","  290",,,"9.4","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-24",,,"3.7",,,,,,"0.0","0.0","0.0",,"22.8","13.3",,,"  290","  290",,,"10.3","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-25",,,"3.5",,,,,,"0.0","0.0","0.0",,"22.8","13.3",,,"  290","  300",,,"8.9","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-26",,,"3.2",,,,,,"0.0","0.0","0.0",,"28.3","12.2",,,"  300","  300",,,"7.6","9.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-27",,,"4.7",,,,,,"0.0","0.0","0.0",,"25.0","13.9",,,"  290","  290",,,"9.8","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-28",,,"4.9",,,,,,"0.0","0.0","0.0",,"23.9","13.3",,,"  290","  290",,,"9.8","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-29",,,"4.5",,,,,,"0.0","0.0","0.0",,"22.8","13.3",,,"  280","  290",,,"9.4","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-30",,,"4.7",,,,,,"0.0","0.0","0.0",,"20.6","13.9",,,"  310","  310",,,"9.8","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-07-31",,,"4.8",,,,,,"0.0","0.0","0.0",,"21.1","14.4",,,"  290","  280",,,"9.4","12.1",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-01",,,"5.0",,,,,,"0.0","0.0","0.0",,"22.2","14.4",,,"  290","  300",,,"8.9","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-02",,,"4.6",,,,,,"0.0","0.0","0.0",,"21.7","13.9",,,"  290","  280",,,"8.9","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-03",,,"4.6",,,,,,"0.0","0.0","0.0",,"22.2","12.8",,,"  300","  300",,,"10.3","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-04",,,"5.3",,,,,,"0.0","0.0","0.0",,"18.9","14.4",,,"  280",,,,"8.1",,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-05",,,"5.3",,,,,,"0.0","0.0","0.0",,"20.0","13.9",,,"  290","  290",,,"9.4","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-06",,,"5.1",,,,,,"0.0","0.0","0.0",,"19.4","13.9",,,"  290","  270",,,"8.9","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-07",,,"4.6",,,,,,"0.0","0.0","0.0",,"21.7","13.9",,,"  270","  280",,,"7.6","8.9",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-08",,,"4.2",,,,,,"0.0","0.0","0.0",,"22.8","13.9",,,"  270","  270",,,"9.8","11.2",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-09",,,"4.4",,,,,,"0.0","0.0","0.0",,"23.3","13.9",,,"  290","  300",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-10",,,"4.2",,,,,,"0.0","0.0","0.0",,"22.8","13.3",,,"  300","  310",,,"9.8","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-11",,,"3.9",,,,,,"0.0","0.0","0.0",,"22.2","14.4",,,"  300","  290",,,"9.4","11.2",,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-12",,,"3.8",,,,,,"0.0","0.0","0.0",,"21.7","14.4",,,"  300","  290",,,"7.6","9.4",,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-13",,,"3.9",,,,,,"0.0","0.0","0.0",,"23.9","13.3",,,"  290","  290",,,"8.1","9.8",,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-14",,,"5.1",,,,,,"0.0","0.0","0.0",,"21.7","13.9",,,"  280","  290",,,"9.4","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-15",,,"4.5",,,,,,"0.0","0.0","0.0",,"20.6","13.3",,,"  290","  290",,,"8.9","9.8",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-16",,,"4.4",,,,,,"0.0","0.0","0.0",,"21.1","13.9",,,"  290","  290",,,"9.4","10.7",,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-17",,,"4.7",,,,,,"0.0","0.0","0.0",,"21.1","13.9",,,"  290","  290",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-18",,,"4.6",,,,,,"0.0","0.0","0.0",,"22.2","15.0",,,"  300","  290",,,"8.9","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-19",,,"4.5",,,,,,"0.0","0.0","0.0",,"21.1","15.0",,,"  300","  310",,,"8.1","10.7",,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-20",,,"4.6",,,,,,"0.0","0.0","0.0",,"20.6","15.6",,,"  290","  290",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-21",,,"5.1",,,,,,"0.0","0.0","0.0",,"21.1","15.6",,,"  290","  220",,,"9.8","13.4",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-22",,,"5.1",,,,,,"0.0","0.0","0.0",,"20.6","15.0",,,"  280","  280",,,"9.8","11.6",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-23",,,"4.5",,,,,,"0.0","0.0","0.0",,"21.7","15.6",,,"  290","  310",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-24",,,"4.7",,,,,,"0.0","0.0","0.0",,"20.6","14.4",,,"  290","  280",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-25",,,"4.1",,,,,,"0.0","0.0","0.0",,"20.6","13.9",,,"  280","  290",,,"8.1","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-26",,,"3.8",,,,,,"0.0","0.0","0.0",,"22.8","16.7",,,"  280","  270",,,"7.6","8.5",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-27",,,"4.4",,,,,,"0.0","0.0","0.0",,"22.2","16.1",,,"  280","  270",,,"8.1","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-28",,,"4.8",,,,,,"0.0","0.0","0.0",,"22.2","15.6",,,"  280","  280",,,"9.4","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-29",,,"5.2",,,,,,"0.0","0.0","0.0",,"22.8","15.0",,,"  280","  280",,,"8.9","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-30",,,"4.7",,,,,,"0.0","0.0","0.0",,"23.3","16.1",,,"  270","  250",,,"8.1","10.3",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-08-31",,,"5.4",,,,,,"0.0","0.0","0.0",,"22.2","15.0",,,"  280","  250",,,"9.4","10.7",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-01",,,"3.8",,,,,,"0.0","0.0","0.0",,"19.4","15.0",,,"  280","  280",,,"8.1","9.4",,,,,,,,,,,,
